      id  redshift          PSW             PSW_err          PMW             PMW_err          PLW             PLW_err                 IRAC1              IRAC1_err                 IRAC2              IRAC2_err                 IRAC3              IRAC3_err                 IRAC4              IRAC4_err                MIPS1             MIPS1_err                   S11                S11_err                  L15               L15_err                 L18W              L18W_err                 u_prime             u_prime_err                 g_prime             g_prime_err                 r_prime            r_prime_err                 i_prime             i_prime_err                z_prime             z_prime_err 
  2499.0      0.44  2.566715776   5.810472169366405  1.750617497  6.3065395234983725  1.449549609   6.807082208441223   0.27888999999999997   0.027951622868806737               0.24745    0.02477756898890608               0.18847   0.018898926133513516               0.19156   0.019173117534715112  0.38366000000000006  0.057285264737103214                   nan                    nan                  nan                   nan                  nan                   nan    0.002581705054561586   0.0013097296821205048    0.009034552065365058   0.0012282684351700782    0.034348408957578354     0.6346285340700708     0.06484949896712941   0.0069110479249719255    0.08315849579547005    0.011760387258049976 
  2504.0      1.08   4.87780502   5.831079483041546   3.92932725   6.321704506269834  3.634994692   6.822110504938577               0.01933  0.0019423153708911433               0.01667  0.0016871541126998446               0.00777  0.0007933025904407473               0.01105  0.0011195646475304587              0.13676  0.016488088912909222                   nan                    nan                  nan                   nan                  nan                   nan                0.000363   0.0004794756278608417   0.0011479067906411218    0.000317509876810606   0.0020507212185686533    0.04366916859259295                     nan                     nan  0.0048742368089304475   0.0005366257858454896 
  2513.0      0.05  86.59322615  10.426354888850785  31.19498078   7.035684028674766  6.516773542   6.840030234934175                0.2696   0.027092877292749843   0.18433000000000002    0.01877933941862706               0.16161    0.01631276558404491               0.29297   0.029506512992897013   0.9288500000000001    0.0946455076852568                   nan                    nan                  nan                   nan                  nan                   nan    0.014318800065332609    0.003354246248352838     0.09997850193117554    0.010372485694158945      0.2013291338037215      3.363778316695289      0.2910091370097281    0.029590523227078322     0.3596719959960743     0.05086530147434498 
  2520.0       0.5  0.349926714  5.8065142944789025  2.141877809   6.309285126704762  1.848522896   6.810405417319534                0.0746   0.007631756023353997               0.06012   0.006089749091711415               0.04404  0.0045466598729177014               0.03674  0.0037134722295986008              0.11802  0.013378236206615579                   nan                    nan                  nan                   nan                  nan                   nan   0.0006136300581865047   0.0006247126120122639   0.0022279560787482043   0.0004669795298343041    0.008869652906279115     0.1758862368242722    0.019765446298179917   0.0023517299886910586   0.027791156830878627   0.0027908784603018068 
  2525.0      0.57  18.89477681   6.104787186073388   15.3474624   6.488337119061453  2.883784879   6.811732448181611  0.028050000000000002   0.002883907938891254  0.020309999999999998   0.002101561562267449  0.019960000000000002  0.0020703903013683197  0.016640000000000002  0.0017090921566726592  0.28572000000000003  0.029537421756138438                   nan                    nan                  nan                   nan                  nan                   nan    0.000356374503316255    0.000473997186881241   0.0007445718709136822  0.00025130508802430687   0.0018531331499107256     0.0396493670139151    0.004741400323918581   0.0007736877588088509   0.006666634186354488   0.0006916443674436624 
  2551.0      1.63  14.98614298   6.010805829355846  28.94528746   6.949179275985657  40.09764437   7.915821190686157               0.02368   0.002396731941623844                   nan                    nan               0.02647  0.0026770522968369522                   nan                    nan              0.32805   0.03453705292870253                   nan                    nan                  nan                   nan                  nan                   nan  1.6440182150501454e-05  0.00010373550442823855  0.00038010766294247617  0.00017912547882519605   0.0002703377065278739    0.00630449056553036                     nan                     nan  0.0009034552065365058  0.00013465900065820832 
  2552.0      1.32   8.41211383   5.880359593543459  10.72357803   6.406943349554815  5.529294388   6.844693327273035               0.02522  0.0025504674081430643                   nan                    nan  0.020239999999999998    0.00205235864312259                   nan                    nan              0.08708  0.011650616464376467                   nan                    nan                  nan                   nan                  nan                   nan   8.315849579547005e-05  0.00022992584640271397  0.00028569762165932017  0.00015527064207151848  0.00041677976460336726    0.00953921952642524                     nan                     nan   0.001317973338815464  0.00018761791298085222 
  2575.0      0.87  16.80357163   6.047791760998575  7.665667998   6.354590222206814  2.899504797   6.817251545824858               0.06121   0.006123948154581324               0.04416   0.004416917024350808                0.0386  0.0038625380257027897               0.02999  0.0029996001400186658              0.39079   0.03940651140357391                   nan                    nan                  nan                   nan                  nan                   nan   0.0019584235597299104   0.0011175956535690293   0.0036300000000000004   0.0006464720664067395   0.0063665862216855905    0.12836109364550236                     nan                     nan   0.018702799798317748   0.0018781960543098326 
  2586.0      1.02  6.500376524   5.846741427714891  4.392962695   6.324663797285279  2.918001877   6.818763632793258                0.0597   0.005973022685374634               0.02996  0.0030048154685437846  0.019850000000000003  0.0019931445005317606               0.02173  0.0021796396491163394              0.14857  0.015641053321308003                   nan                    nan                  nan                   nan                  nan                   nan   0.0005914344598482188   0.0006129590214703824   0.0013424762926023707  0.00034838573781701294   0.0035637450331625505    0.07391894137977391                     nan                     nan   0.009997850193117573    0.001016605943717861 
  2624.0      0.55  9.823014032     5.8890480862871  8.682733953   6.365485228772339  4.002439558   6.819194190523123  0.035590000000000004    0.00356069950992779               0.02901  0.0029034808420239323               0.02748   0.002749473404126689               0.02027    0.00202820832263355              0.11693  0.019511807937759126                   nan                    nan                  nan                   nan                  nan                   nan   0.0011479067906411218   0.0008535629628858667    0.002031920093427255  0.00044242788036281527   0.0030193024891026956     0.0631267062549126                     nan                     nan      0.009460337386496   0.0009619503224111804 
  2627.0      1.54  29.10848872   6.494684474573434  25.61138482   6.805216942018601  12.05397088    6.91296758040856               0.02101   0.002102522532578426               0.02681  0.0026819136824290228               0.02268  0.0022694104961421147               0.01941  0.0019416438911396704  0.14586000000000002  0.015355500512845554                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan  0.0011692479712358845  0.00021722845313311523 
  2854.0      4.02  21.89608008   6.207219181586886   27.2166986   6.869299502049399  23.38243165   7.199663052156218  0.023170000000000003  0.0023602942613157375               0.00906  0.0009372491664440146               0.02413  0.0024546015970010287               0.02117   0.002138150836587541              0.16291   0.01684130579854187                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan                    nan                     nan 
  2941.0      4.82  21.08586968   6.178579667735939   20.6143417   6.634979228103474  8.826767054   6.866156688510519               0.01864  0.0018653139145998995  0.016100000000000003  0.0016115210206509877               0.01239  0.0012409758257113635               0.01794  0.0017950030640642375               0.1432  0.022189296969485087                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan                    nan                     nan 
  2962.0      1.38   33.3923012   6.701034977239873  29.69877083   6.972288014165127  17.30279977  7.0279653772355655               0.02977   0.002982436755406559               0.03597   0.003598389778776057               0.02103   0.002109077760538952  0.030010000000000002    0.00300181628351903              0.34036    0.0472058618817621                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan  0.0006605514116754237  0.00016026002755373882 
  2982.0      0.05  3.633128957   5.817122145679414  0.104677992   6.304679133673788  1.396156034   6.807914121509245               0.14551   0.014600397289115117   0.09806999999999999    0.00984290856403736   0.07161000000000001   0.007230485530031853               0.23566   0.023589380152941708  0.15274000000000001  0.023668153202140635               0.18015    0.01878127591512355              0.14205  0.017880761309295532              0.18742   0.02643316409361543     0.01330168395971635   0.0032271950376857855     0.10373053672451067    0.010761748650355727      0.1418752451726421       2.42008572750243     0.19226783013267149     0.01955026481924716    0.21276815371859276    0.030089960862991736 
  3002.0      1.53   16.1831657   6.027797997393252  8.742038678   6.365982434125569  0.775494443   6.808209055316921  0.025140000000000003  0.0025632393567515312               0.03008  0.0030331772120995508               0.02128  0.0021730126552783812  0.027379999999999998  0.0027533150927563665              0.15847   0.01614736538881808                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan  5.5963726442068845e-05   6.621388158298132e-05                    nan                     nan 
  3021.0       6.0  29.57881302  6.5144705202514945  26.81409118   6.850085988871189  16.34701319   6.998463929720571                0.0551   0.005618727613970979                   nan                    nan   0.11187000000000001   0.011323050339903998                   nan                    nan              0.12358  0.013010959380460766                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan                    nan                     nan 
  3124.0      1.12  33.99783637   6.727625478672894  18.63561491   6.574369803931791  3.965613483  6.8179027523776625               0.05253   0.005304866539320288                0.0376   0.003806008407767907               0.03204   0.003245922981218131               0.03663  0.0036983332732462067  0.38366000000000006   0.06169121538760605                   nan                    nan                  nan                   nan                  nan                   nan    6.79057616952786e-05  0.00020775548532662305  0.00017057156142369343  0.00012216535549703446   0.0006024300473998354   0.013566426006923345   0.0012703009563129384  0.00034048174795456456   0.002465509186400374   0.0002816933888400132 
  3227.0      1.03   13.8991742   5.980050009827205  19.06189096   6.593290924132088  14.66118388   6.971999185307625               0.01964  0.0020342556378193967                   nan                    nan                   nan                    nan                   nan                    nan  0.40174000000000004  0.040511710356389556                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan                    nan                     nan 
  3260.0      0.05  27.15189106   6.418865422373961   28.7291838    6.93670173654723  14.35674226   6.967354045132444                   nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan              0.30196  0.036407609314537535                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan                    nan                     nan 
  4163.0       3.4   9.48165726   5.887378679652084  12.18496876   6.425895980495399  9.483922822   6.877582289129397                0.0257   0.002582130902955929               0.02894  0.0028960897776139473               0.02577   0.002588151657071123               0.03169  0.0031702777480845435              0.24657  0.025123694971082577                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan                     nan                     nan                    nan                     nan 
  4376.0      1.58   26.5407559  6.3860832067991256  33.47246137  7.1405815822744465  27.35099693  7.3391731271204295                0.0335   0.003351492204973779               0.03839  0.0038396381339912754  0.030010000000000002   0.003002349246839881   0.03202000000000001   0.003202390357217559              0.17863  0.018805881234337306                   nan                    nan                  nan                   nan                  nan                   nan   8.548828900542512e-05    0.000233220100914534  0.00022279560787482044  0.00013725386498821384    0.000608004263997597   0.013686354730249145                     nan                     nan  0.0015556311290427043  0.00023186510157238927 
  5977.0      1.18  5.245171328   5.829160153678193   2.62269645   6.310405087434276  0.584886873   6.806895614404047               0.33554   0.033566337542246104               0.23153   0.023161569657516742               0.16409    0.01642226783973517               0.14989    0.01499575343222207  0.27286000000000005  0.027514676011176294   0.34485000000000005   0.035251259906562214              0.24078  0.026792024634207844  0.31625000000000003   0.03380390842787266   0.0014451290291091939   0.0009691641627708163   0.0044864891834035785   0.0007320921086787508    0.013424762926023705     0.2606505658309503    0.025817050545615863    0.002949691892515814                 0.0363   0.0036453641971604346 
 11164.0      0.35  13.60258436   5.964367090537798  8.631626496   6.365556242547595  4.035848382   6.820152285793949               0.11984   0.012025649920066692               0.10389   0.010427052363923373               0.05758   0.005804090281861578               0.08557    0.00860525124560579              0.14721  0.015218654375469601                   nan                    nan                  nan                   nan                  nan                   nan   0.0012471153508765436   0.0008931986605152742    0.007242802203337045   0.0010310371185084173    0.027033770652787396     0.5059553681133101     0.04129587047539055    0.004546440769030397    0.05295495764799511    0.005317909274714836 
 15169.0      1.29  2.470487921   5.814256622913677  2.352875292   6.312383480037611  0.233904131   6.811114251893147               0.03008  0.0031893046264036937               0.02307   0.002526489461683939  0.017079999999999998  0.0018989902580055537               0.01487  0.0016309717962000449              0.10863  0.011434582152400674                   nan                    nan                  nan                   nan                  nan                   nan   0.0005494227331823432   0.0005895685993443732   0.0011269551304905953   0.0003214141249769911    0.001690077519488345    0.03631631268949185    0.003250174098945025   0.0005788283101726316   0.006136300581865046    0.000675571838424901 
 16731.0      1.14  8.347527065  5.8639014151436415   3.37483197    6.31259129945788  1.403330156   6.806312431120551  0.023190000000000002  0.0027297181173154125               0.01767  0.0019608133516477292               0.01278  0.0017326811593596787  0.009810000000000001  0.0011345752509199203              0.13802  0.014268833308999024                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan   0.0024883222620231634   0.0005015297531603441   0.004091726765917099  0.00046749466003060444 
 17716.0      1.14  18.95154406   6.105638846173525  20.74911913    6.63594244873046  21.56116464   7.137800539155605               0.02302  0.0023144770467645602               0.01861  0.0018751589265979566               0.01503  0.0015204963005545262  0.014570000000000001  0.0014800165539614752              0.23765  0.023965043813855214                   nan                    nan                  nan                   nan                  nan                   nan  1.1373827179265541e-05   8.716509489501819e-05    4.69793090446345e-05   7.068564500143947e-05   0.0009034552065365058    0.01997923731217906    0.004129587047539063   0.0007042953892444337   0.007868765900495497   0.0008001154277821533 
 55442.0      1.65  21.65147511  6.1960251544639355  17.42848484    6.54097465095698  7.564005669   6.848165169308708               0.04366   0.004400506334502883               0.05225   0.005248868925778201                 0.038  0.0038301958174485023               0.03873   0.003888782457273742              0.18028  0.018370347955332798  0.058350000000000006   0.007001723002233094  0.22061000000000003   0.02510872001914873  0.36343000000000003  0.040591871710971894                     nan                     nan                     nan                     nan                     nan                    nan    0.000398021585199977  0.00018040925896131507                    nan                     nan 
 57984.0      5.73  18.39256752   6.089095447115923  10.44764254    6.38974321275889  5.179949974   6.824949849762329   0.10979000000000001   0.010999424575858506   0.23833000000000001    0.02384924084745676               0.46066    0.04608060281723754    0.7801400000000001     0.0780200300948417              0.80899   0.08106787958865089                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan   0.0003220376323697801  0.00015176001623176726                    nan                     nan 
 58348.0      1.53  18.65897689    6.09680358060075  14.94746616   6.478370103532993  7.215558147   6.843039475689542                0.0116  0.0011825819210524065               0.01462  0.0014799810809601587               0.01161  0.0011835628415931283  0.013880000000000002  0.0014009439674733607              0.15134  0.015420750824781523                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan   7.377455949698481e-05   7.578320780729118e-05                    nan                     nan 
 60254.0      2.89  19.40785647   6.119878202731128  24.20546122  6.7522134813366845  20.84243073   7.116783856324259  0.012570000000000001  0.0012744210450239752  0.015090000000000001   0.001524952786154378               0.01898  0.0019157254500580193               0.01863  0.0018747983891608186              0.20135  0.020303455986604844                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan   1.659230128301997e-05  3.5798526314708794e-05                    nan                     nan 
 63759.0      4.87  27.99912256   6.448169340118869  18.26956254   6.566327264669238  7.278445425   6.847791293946135               0.00903   0.001032186514153329               0.01117  0.0013235516612508935               0.01312  0.0014641871465082598               0.01595   0.001754116586775235  0.08090000000000001  0.008703573978544677                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan   0.0009725381019093104   0.0002773734948044353                    nan                     nan 
 65914.0      1.93  11.68441451   5.920781636208109    16.327275    6.51162704726705  19.83967804   7.088131183521879               0.02196  0.0022101846076742096                  0.03   0.003014962686336267  0.028390000000000002  0.0028518101269193927               0.02145  0.0021572957609006698  0.25819000000000003   0.02630823561168632                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan  2.4205085722454477e-05   4.331747305280623e-05                    nan                     nan 
 66243.0      2.92   48.0967008   7.537721815578951  35.48844189   7.233595364460096  17.66120045  7.0298777520012035  0.020239999999999998   0.002035921413021632  0.023969999999999998   0.002412158576876736               0.02422   0.002433861951713778               0.02486  0.0024957155286610697              0.37665  0.037981104841749935                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan   4.167797646033672e-05   5.696518652248146e-05                    nan                     nan 
 67477.0       4.8    11.982833   5.927602494997047  7.682134163  6.3513320549511505    2.9866328  6.8128671085010994  0.026760000000000003  0.0026950651198069412               0.02196   0.002213778670057149               0.02293  0.0023112656705796502               0.02613   0.002623998666158198              0.12822  0.013065365819601072                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan   2.465509186400374e-05  4.3442640706158004e-05                    nan                     nan 
 69369.0      2.61  47.26770539   7.488651696673628   33.9058865   7.160924187434128  18.56520255   7.057944959089804               0.01282  0.0013760537780188682                0.0182  0.0019042058712229622               0.02359   0.002449587924529348               0.02142  0.0021973311084131134              0.32805   0.03342730059397558                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan  2.6785923553686383e-05  4.5473134768043327e-05                    nan                     nan 
 79529.0      2.71  21.31898575  6.1840215628768975  27.30875004   6.870112299416315  25.22090308   7.257934693441628               0.01478  0.0015188759001314098               0.00965  0.0009943968020865717               0.01299  0.0013402615416402875               0.01279  0.0012977831097683464              0.24431  0.024894219429417747                   nan                    nan                  nan                   nan                  nan                   nan                     nan                     nan                     nan                     nan                     nan                    nan  1.0565903138581788e-05  2.8533030030215384e-05                    nan                     nan 
 79546.0      1.57  14.26848045   5.978327569151926  9.780284242   6.380503120753894  0.737657315   6.807165140694603               0.03239   0.003283705376552532               0.03771  0.0038153428417378172               0.02708  0.0027502116282206363               0.02624    0.00265899905979675              0.12822   0.01845254952574305                   nan                    nan  0.18333000000000002   0.02227946339120402  0.32391000000000003   0.04265254249162645                     nan                     nan                     nan                     nan                     nan                    nan   9.815368861715072e-05   8.823841637775095e-05                    nan                     nan 
